filename,document,page,gap_index,bit,shift,word
002345.png,DOC002,2,95,0,-0.12,modern
002346.png,DOC002,2,96,0,-0.12,computing.
002347.png,DOC002,2,97,0,-0.12,When
002348.png,DOC002,2,98,1,0.12,scalable
002349.png,DOC002,2,99,1,0.12,distributed
002350.png,DOC002,2,100,0,-0.12,"systems,"
002351.png,DOC002,2,101,0,-0.12,engineers
002352.png,DOC002,2,102,1,0.12,must
002353.png,DOC002,2,103,0,-0.12,carefully
002354.png,DOC002,2,104,0,-0.12,consider
002355.png,DOC002,2,105,0,-0.12,the
002356.png,DOC002,2,106,0,-0.12,between
002357.png,DOC002,2,107,0,-0.12,"latency,"
002358.png,DOC002,2,108,0,-0.12,"throughput,"
002359.png,DOC002,2,109,1,0.12,and
002360.png,DOC002,2,110,0,-0.12,fault
002361.png,DOC002,2,111,0,-0.12,tolerance.
002362.png,DOC002,2,112,1,0.12,In
002363.png,DOC002,2,113,0,-0.12,the
002364.png,DOC002,2,114,1,0.12,context
002365.png,DOC002,2,115,1,0.12,of
002366.png,DOC002,2,116,0,-0.12,"steganography,"
002367.png,DOC002,2,117,1,0.12,the
002368.png,DOC002,2,118,0,-0.12,primary
002369.png,DOC002,2,119,0,-0.12,challenge
002370.png,DOC002,2,120,0,-0.12,is
002371.png,DOC002,2,121,0,-0.12,overcoming
002372.png,DOC002,2,122,1,0.12,the
002373.png,DOC002,2,123,1,0.12,physical
002374.png,DOC002,2,124,1,0.12,channel
002375.png,DOC002,2,125,0,-0.12,introduced
002376.png,DOC002,2,126,0,-0.12,by
002377.png,DOC002,2,127,0,-0.12,printers
002378.png,DOC002,2,128,0,-0.12,and
002379.png,DOC002,2,129,0,-0.12,smartphone
002380.png,DOC002,2,130,1,0.12,cameras.
002381.png,DOC002,2,131,0,-0.12,This
002382.png,DOC002,2,132,0,-0.12,requires
002383.png,DOC002,2,133,1,0.12,highly
002384.png,DOC002,2,134,0,-0.12,error
002385.png,DOC002,2,135,1,0.12,correction
002386.png,DOC002,2,136,0,-0.12,"mechanisms,"
002387.png,DOC002,2,137,0,-0.12,such
002388.png,DOC002,2,138,1,0.12,as
002389.png,DOC002,2,139,0,-0.12,Reed-Solomon
002390.png,DOC002,2,140,1,0.12,"coding,"
002391.png,DOC002,2,141,0,-0.12,combined
002392.png,DOC002,2,142,0,-0.12,deep
002393.png,DOC002,2,143,0,-0.12,learning-based
002394.png,DOC002,2,144,1,0.12,document
002395.png,DOC002,2,145,0,-0.12,dewarping
002396.png,DOC002,2,146,1,0.12,and
002397.png,DOC002,2,147,0,-0.12,residual
002398.png,DOC002,2,148,0,-0.12,feature
002399.png,DOC002,2,149,0,-0.12,extraction
002400.png,DOC002,2,150,0,-0.12,reliably
002401.png,DOC002,2,151,0,-0.12,recover
002402.png,DOC002,2,152,1,0.12,the
002403.png,DOC002,2,153,1,0.12,embedded
002404.png,DOC002,2,154,0,-0.12,cryptographic
002405.png,DOC002,2,155,0,-0.12,QUESTION
002406.png,DOC002,2,156,0,-0.12,The
002407.png,DOC002,2,157,1,0.12,rapid
002408.png,DOC002,2,158,0,-0.12,advancement
002409.png,DOC002,2,159,0,-0.12,of
002410.png,DOC002,2,160,0,-0.12,artificial
002411.png,DOC002,2,161,0,-0.12,intelligence
002412.png,DOC002,2,162,0,-0.12,and
002413.png,DOC002,2,163,0,-0.12,machine
002414.png,DOC002,2,164,0,-0.12,has
002415.png,DOC002,2,165,0,-0.12,fundamentally
002416.png,DOC002,2,166,0,-0.12,altered
002417.png,DOC002,2,167,0,-0.12,the
002418.png,DOC002,2,168,0,-0.12,landscape
002419.png,DOC002,2,169,0,-0.12,of
002420.png,DOC002,2,170,0,-0.12,modern
002421.png,DOC002,2,171,0,-0.12,computing.
002422.png,DOC002,2,172,0,-0.12,When
002423.png,DOC002,2,173,0,-0.12,scalable
002424.png,DOC002,2,174,1,0.12,distributed
002425.png,DOC002,2,175,1,0.12,"systems,"
002426.png,DOC002,2,176,1,0.12,engineers
002427.png,DOC002,2,177,1,0.12,must
002428.png,DOC002,2,178,0,-0.12,carefully
002429.png,DOC002,2,179,0,-0.12,consider
002430.png,DOC002,2,180,0,-0.12,the
002431.png,DOC002,2,181,0,-0.12,between
002432.png,DOC002,2,182,0,-0.12,"latency,"
002433.png,DOC002,2,183,0,-0.12,"throughput,"
002434.png,DOC002,2,184,1,0.12,and
002435.png,DOC002,2,185,0,-0.12,fault
002436.png,DOC002,2,186,0,-0.12,tolerance.
002437.png,DOC002,2,187,1,0.12,In
002438.png,DOC002,2,188,0,-0.12,the
002439.png,DOC002,2,189,1,0.12,context
002440.png,DOC002,2,190,0,-0.12,of
002441.png,DOC002,2,191,1,0.12,"steganography,"
002442.png,DOC002,2,192,0,-0.12,the
002443.png,DOC002,2,193,1,0.12,primary
002444.png,DOC002,2,194,1,0.12,challenge
002445.png,DOC002,2,195,0,-0.12,is
002446.png,DOC002,2,196,0,-0.12,overcoming
002447.png,DOC002,2,197,0,-0.12,the
002448.png,DOC002,2,198,1,0.12,physical
002449.png,DOC002,2,199,0,-0.12,channel
002450.png,DOC002,2,200,0,-0.12,introduced
002451.png,DOC002,2,201,1,0.12,by
002452.png,DOC002,2,202,0,-0.12,printers
002453.png,DOC002,2,203,0,-0.12,and
002454.png,DOC002,2,204,0,-0.12,smartphone
002455.png,DOC002,2,205,0,-0.12,cameras.
002456.png,DOC002,2,206,0,-0.12,This
002457.png,DOC002,2,207,0,-0.12,requires
002458.png,DOC002,2,208,1,0.12,highly
002459.png,DOC002,2,209,0,-0.12,error
002460.png,DOC002,2,210,0,-0.12,correction
002461.png,DOC002,2,211,0,-0.12,"mechanisms,"
002462.png,DOC002,2,212,1,0.12,such
002463.png,DOC002,2,213,0,-0.12,as
002464.png,DOC002,2,214,0,-0.12,Reed-Solomon
002465.png,DOC002,2,215,0,-0.12,"coding,"
002466.png,DOC002,2,216,0,-0.12,combined
002467.png,DOC002,2,217,0,-0.12,deep
002468.png,DOC002,2,218,0,-0.12,learning-based
002469.png,DOC002,2,219,0,-0.12,document
002470.png,DOC002,2,220,0,-0.12,dewarping
002471.png,DOC002,2,221,0,-0.12,and
002472.png,DOC002,2,222,0,-0.12,residual
002473.png,DOC002,2,223,1,0.12,feature
002474.png,DOC002,2,224,0,-0.12,extraction
002475.png,DOC002,2,225,1,0.12,reliably
002476.png,DOC002,2,226,0,-0.12,recover
002477.png,DOC002,2,227,0,-0.12,the
002478.png,DOC002,2,228,0,-0.12,embedded
002479.png,DOC002,2,229,0,-0.12,cryptographic
002480.png,DOC002,2,230,0,-0.12,QUESTION
002481.png,DOC002,2,231,0,-0.12,The
002482.png,DOC002,2,232,0,-0.12,rapid
002483.png,DOC002,2,233,0,-0.12,advancement
002484.png,DOC002,2,234,0,-0.12,of
002485.png,DOC002,2,235,1,0.12,artificial
002486.png,DOC002,2,236,0,-0.12,intelligence
002487.png,DOC002,2,237,0,-0.12,and
002488.png,DOC002,2,238,0,-0.12,machine
002489.png,DOC002,2,239,1,0.12,has
002490.png,DOC002,2,240,1,0.12,fundamentally
002491.png,DOC002,2,241,0,-0.12,altered
002492.png,DOC002,2,242,1,0.12,the
002493.png,DOC002,2,243,0,-0.12,landscape
002494.png,DOC002,2,244,0,-0.12,of
002495.png,DOC002,2,245,0,-0.12,modern
002496.png,DOC002,2,246,0,-0.12,computing.
002497.png,DOC002,2,247,0,-0.12,When
002498.png,DOC002,2,248,0,-0.12,scalable
002499.png,DOC002,2,249,0,-0.12,distributed
002500.png,DOC002,2,250,1,0.12,"systems,"
002501.png,DOC002,2,251,0,-0.12,engineers
002502.png,DOC002,2,252,1,0.12,must
002503.png,DOC002,2,253,1,0.12,carefully
002504.png,DOC002,2,254,0,-0.12,consider
002505.png,DOC002,2,255,0,-0.12,the
002506.png,DOC002,2,256,1,0.12,between
002507.png,DOC002,2,257,1,0.12,"latency,"
002508.png,DOC002,2,258,1,0.12,"throughput,"
002509.png,DOC002,2,259,0,-0.12,and
002510.png,DOC002,2,260,0,-0.12,fault
002511.png,DOC002,2,261,0,-0.12,tolerance.
002512.png,DOC002,2,262,0,-0.12,In
002513.png,DOC002,2,263,0,-0.12,the
002514.png,DOC002,2,264,1,0.12,context
002515.png,DOC002,2,265,0,-0.12,of
002516.png,DOC002,2,266,0,-0.12,"steganography,"
002517.png,DOC002,2,267,1,0.12,the
002518.png,DOC002,2,268,0,-0.12,primary
002519.png,DOC002,2,269,0,-0.12,challenge
002520.png,DOC002,2,270,0,-0.12,is
002521.png,DOC002,2,271,1,0.12,overcoming
002522.png,DOC002,2,272,0,-0.12,the
002523.png,DOC002,2,273,0,-0.12,physical
002524.png,DOC002,2,274,0,-0.12,channel
002525.png,DOC002,2,275,0,-0.12,introduced
002526.png,DOC002,2,276,0,-0.12,by
002527.png,DOC002,2,277,0,-0.12,printers
002528.png,DOC002,2,278,0,-0.12,and
002529.png,DOC002,2,279,0,-0.12,smartphone
002530.png,DOC002,2,280,0,-0.12,cameras.
002531.png,DOC002,2,281,0,-0.12,This
002532.png,DOC002,2,282,0,-0.12,requires
002533.png,DOC002,2,283,1,0.12,highly
002534.png,DOC002,2,284,1,0.12,error
002535.png,DOC002,2,285,1,0.12,correction
002536.png,DOC002,2,286,0,-0.12,"mechanisms,"
002537.png,DOC002,2,287,1,0.12,such
002538.png,DOC002,2,288,0,-0.12,as
002539.png,DOC002,2,289,0,-0.12,Reed-Solomon
002540.png,DOC002,2,290,1,0.12,"coding,"
002541.png,DOC002,2,291,0,-0.12,combined
002542.png,DOC002,2,292,0,-0.12,deep
002543.png,DOC002,2,293,0,-0.12,learning-based
002544.png,DOC002,2,294,0,-0.12,document
002545.png,DOC002,2,295,0,-0.12,dewarping
002546.png,DOC002,2,296,0,-0.12,and
002547.png,DOC002,2,297,0,-0.12,residual
002548.png,DOC002,2,298,0,-0.12,feature
002549.png,DOC002,2,299,0,-0.12,extraction
002550.png,DOC002,2,300,0,-0.12,reliably
002551.png,DOC002,2,301,0,-0.12,recover
002552.png,DOC002,2,302,1,0.12,the
002553.png,DOC002,2,303,0,-0.12,embedded
002554.png,DOC002,2,304,1,0.12,cryptographic
002555.png,DOC002,2,305,1,0.12,QUESTION
002556.png,DOC002,2,306,0,-0.12,The
002557.png,DOC002,2,307,1,0.12,rapid
002558.png,DOC002,2,308,1,0.12,advancement
002559.png,DOC002,2,309,1,0.12,of
002560.png,DOC002,2,310,0,-0.12,artificial
002561.png,DOC002,2,311,0,-0.12,intelligence
002562.png,DOC002,2,312,0,-0.12,and
002563.png,DOC002,2,313,0,-0.12,machine
002564.png,DOC002,2,314,0,-0.12,has
002565.png,DOC002,2,315,0,-0.12,fundamentally
002566.png,DOC002,2,316,0,-0.12,altered
002567.png,DOC002,2,317,0,-0.12,the
002568.png,DOC002,2,318,0,-0.12,landscape
002569.png,DOC002,2,319,0,-0.12,of
002570.png,DOC002,2,320,0,-0.12,modern
002571.png,DOC002,2,321,0,-0.12,computing.
002572.png,DOC002,2,322,0,-0.12,When
002573.png,DOC002,2,323,1,0.12,scalable
002574.png,DOC002,2,324,1,0.12,distributed
002575.png,DOC002,2,325,1,0.12,"systems,"
002576.png,DOC002,2,326,1,0.12,engineers
002577.png,DOC002,2,327,1,0.12,must
002578.png,DOC002,2,328,0,-0.12,carefully
002579.png,DOC002,2,329,1,0.12,consider
002580.png,DOC002,2,330,0,-0.12,the
002581.png,DOC002,2,331,1,0.12,between
002582.png,DOC002,2,332,0,-0.12,"latency,"
002583.png,DOC002,2,333,0,-0.12,"throughput,"
002584.png,DOC002,2,334,1,0.12,and
002585.png,DOC002,2,335,0,-0.12,fault
002586.png,DOC002,2,336,0,-0.12,tolerance.
002587.png,DOC002,2,337,0,-0.12,In
002588.png,DOC002,2,338,0,-0.12,the
002589.png,DOC002,2,339,0,-0.12,context
002590.png,DOC002,2,340,1,0.12,of
002591.png,DOC002,2,341,0,-0.12,"steganography,"
002592.png,DOC002,2,342,1,0.12,the
002593.png,DOC002,2,343,1,0.12,primary
002594.png,DOC002,2,344,0,-0.12,challenge
002595.png,DOC002,2,345,1,0.12,is
002596.png,DOC002,2,346,0,-0.12,overcoming
002597.png,DOC002,2,347,0,-0.12,the
002598.png,DOC002,2,348,0,-0.12,physical
002599.png,DOC002,2,349,0,-0.12,channel
002600.png,DOC002,2,350,0,-0.12,introduced
002601.png,DOC002,2,351,1,0.12,by
002602.png,DOC002,2,352,0,-0.12,printers
002603.png,DOC002,2,353,0,-0.12,and
002604.png,DOC002,2,354,1,0.12,smartphone
002605.png,DOC002,2,355,0,-0.12,cameras.
002606.png,DOC002,2,356,0,-0.12,This
002607.png,DOC002,2,357,1,0.12,requires
002608.png,DOC002,2,358,0,-0.12,highly
002609.png,DOC002,2,359,0,-0.12,error
002610.png,DOC002,2,360,0,-0.12,correction
002611.png,DOC002,2,361,0,-0.12,"mechanisms,"
002612.png,DOC002,2,362,1,0.12,such
002613.png,DOC002,2,363,1,0.12,as
002614.png,DOC002,2,364,0,-0.12,Reed-Solomon
002615.png,DOC002,2,365,0,-0.12,"coding,"
002616.png,DOC002,2,366,0,-0.12,combined
002617.png,DOC002,2,367,0,-0.12,deep
002618.png,DOC002,2,368,0,-0.12,learning-based
002619.png,DOC002,2,369,0,-0.12,document
002620.png,DOC002,2,370,1,0.12,dewarping
002621.png,DOC002,2,371,0,-0.12,and
002622.png,DOC002,2,372,0,-0.12,residual
002623.png,DOC002,2,373,0,-0.12,feature
002624.png,DOC002,2,374,0,-0.12,extraction
002625.png,DOC002,3,0,0,-0.12,CONFIDENTIAL
002626.png,DOC002,3,1,0,-0.12,ENGINEERING
002627.png,DOC002,3,2,0,-0.12,EXAM
002628.png,DOC002,3,3,0,-0.12,-
002629.png,DOC002,3,4,0,-0.12,PAGE
002630.png,DOC002,3,5,1,0.12,QUESTION
002631.png,DOC002,3,6,0,-0.12,The
002632.png,DOC002,3,7,1,0.12,rapid
002633.png,DOC002,3,8,0,-0.12,advancement
002634.png,DOC002,3,9,0,-0.12,of
002635.png,DOC002,3,10,0,-0.12,artificial
002636.png,DOC002,3,11,0,-0.12,intelligence
002637.png,DOC002,3,12,0,-0.12,and
002638.png,DOC002,3,13,0,-0.12,machine
002639.png,DOC002,3,14,0,-0.12,has
002640.png,DOC002,3,15,0,-0.12,fundamentally
002641.png,DOC002,3,16,0,-0.12,altered
002642.png,DOC002,3,17,0,-0.12,the
002643.png,DOC002,3,18,0,-0.12,landscape
002644.png,DOC002,3,19,1,0.12,of
002645.png,DOC002,3,20,0,-0.12,modern
002646.png,DOC002,3,21,0,-0.12,computing.
002647.png,DOC002,3,22,0,-0.12,When
002648.png,DOC002,3,23,0,-0.12,scalable
002649.png,DOC002,3,24,0,-0.12,distributed
002650.png,DOC002,3,25,1,0.12,"systems,"
002651.png,DOC002,3,26,0,-0.12,engineers
002652.png,DOC002,3,27,1,0.12,must
002653.png,DOC002,3,28,1,0.12,carefully
002654.png,DOC002,3,29,0,-0.12,consider
002655.png,DOC002,3,30,0,-0.12,the
002656.png,DOC002,3,31,1,0.12,between
002657.png,DOC002,3,32,1,0.12,"latency,"
002658.png,DOC002,3,33,1,0.12,"throughput,"
002659.png,DOC002,3,34,1,0.12,and
002660.png,DOC002,3,35,0,-0.12,fault
002661.png,DOC002,3,36,1,0.12,tolerance.
002662.png,DOC002,3,37,1,0.12,In
002663.png,DOC002,3,38,0,-0.12,the
002664.png,DOC002,3,39,0,-0.12,context
002665.png,DOC002,3,40,0,-0.12,of
002666.png,DOC002,3,41,1,0.12,"steganography,"
002667.png,DOC002,3,42,0,-0.12,the
002668.png,DOC002,3,43,0,-0.12,primary
002669.png,DOC002,3,44,1,0.12,challenge
002670.png,DOC002,3,45,0,-0.12,is
002671.png,DOC002,3,46,0,-0.12,overcoming
002672.png,DOC002,3,47,0,-0.12,the
002673.png,DOC002,3,48,0,-0.12,physical
002674.png,DOC002,3,49,0,-0.12,channel
002675.png,DOC002,3,50,0,-0.12,introduced
002676.png,DOC002,3,51,0,-0.12,by
002677.png,DOC002,3,52,1,0.12,printers
002678.png,DOC002,3,53,1,0.12,and
002679.png,DOC002,3,54,1,0.12,smartphone
002680.png,DOC002,3,55,0,-0.12,cameras.
002681.png,DOC002,3,56,1,0.12,This
002682.png,DOC002,3,57,0,-0.12,requires
002683.png,DOC002,3,58,0,-0.12,highly
002684.png,DOC002,3,59,0,-0.12,error
002685.png,DOC002,3,60,0,-0.12,correction
002686.png,DOC002,3,61,0,-0.12,"mechanisms,"
002687.png,DOC002,3,62,0,-0.12,such
002688.png,DOC002,3,63,1,0.12,as
002689.png,DOC002,3,64,1,0.12,Reed-Solomon
002690.png,DOC002,3,65,0,-0.12,"coding,"
002691.png,DOC002,3,66,0,-0.12,combined
002692.png,DOC002,3,67,0,-0.12,deep
002693.png,DOC002,3,68,0,-0.12,learning-based
002694.png,DOC002,3,69,0,-0.12,document
002695.png,DOC002,3,70,0,-0.12,dewarping
002696.png,DOC002,3,71,0,-0.12,and
002697.png,DOC002,3,72,0,-0.12,residual
002698.png,DOC002,3,73,1,0.12,feature
002699.png,DOC002,3,74,1,0.12,extraction
002700.png,DOC002,3,75,0,-0.12,reliably
002701.png,DOC002,3,76,1,0.12,recover
002702.png,DOC002,3,77,0,-0.12,the
002703.png,DOC002,3,78,1,0.12,embedded
002704.png,DOC002,3,79,0,-0.12,cryptographic
002705.png,DOC002,3,80,0,-0.12,QUESTION
002706.png,DOC002,3,81,0,-0.12,The
002707.png,DOC002,3,82,0,-0.12,rapid
002708.png,DOC002,3,83,0,-0.12,advancement
002709.png,DOC002,3,84,0,-0.12,of
002710.png,DOC002,3,85,0,-0.12,artificial
002711.png,DOC002,3,86,0,-0.12,intelligence
002712.png,DOC002,3,87,0,-0.12,and
002713.png,DOC002,3,88,0,-0.12,machine
002714.png,DOC002,3,89,0,-0.12,has
002715.png,DOC002,3,90,0,-0.12,fundamentally
002716.png,DOC002,3,91,0,-0.12,altered
002717.png,DOC002,3,92,1,0.12,the
002718.png,DOC002,3,93,0,-0.12,landscape
002719.png,DOC002,3,94,1,0.12,of
002720.png,DOC002,3,95,0,-0.12,modern
002721.png,DOC002,3,96,0,-0.12,computing.
002722.png,DOC002,3,97,0,-0.12,When
002723.png,DOC002,3,98,0,-0.12,scalable
002724.png,DOC002,3,99,1,0.12,distributed
002725.png,DOC002,3,100,0,-0.12,"systems,"
002726.png,DOC002,3,101,1,0.12,engineers
002727.png,DOC002,3,102,0,-0.12,must
002728.png,DOC002,3,103,1,0.12,carefully
002729.png,DOC002,3,104,0,-0.12,consider
002730.png,DOC002,3,105,1,0.12,the
002731.png,DOC002,3,106,1,0.12,between
002732.png,DOC002,3,107,0,-0.12,"latency,"
002733.png,DOC002,3,108,1,0.12,"throughput,"
002734.png,DOC002,3,109,1,0.12,and
002735.png,DOC002,3,110,1,0.12,fault
002736.png,DOC002,3,111,1,0.12,tolerance.
002737.png,DOC002,3,112,0,-0.12,In
002738.png,DOC002,3,113,0,-0.12,the
002739.png,DOC002,3,114,0,-0.12,context
002740.png,DOC002,3,115,0,-0.12,of
002741.png,DOC002,3,116,0,-0.12,"steganography,"
002742.png,DOC002,3,117,1,0.12,the
002743.png,DOC002,3,118,0,-0.12,primary
002744.png,DOC002,3,119,1,0.12,challenge
002745.png,DOC002,3,120,0,-0.12,is
002746.png,DOC002,3,121,0,-0.12,overcoming
002747.png,DOC002,3,122,0,-0.12,the
002748.png,DOC002,3,123,0,-0.12,physical
002749.png,DOC002,3,124,0,-0.12,channel
002750.png,DOC002,3,125,0,-0.12,introduced
002751.png,DOC002,3,126,1,0.12,by
002752.png,DOC002,3,127,1,0.12,printers
002753.png,DOC002,3,128,1,0.12,and
002754.png,DOC002,3,129,0,-0.12,smartphone
002755.png,DOC002,3,130,0,-0.12,cameras.
002756.png,DOC002,3,131,0,-0.12,This
002757.png,DOC002,3,132,0,-0.12,requires
002758.png,DOC002,3,133,0,-0.12,highly
002759.png,DOC002,3,134,0,-0.12,error
002760.png,DOC002,3,135,0,-0.12,correction
002761.png,DOC002,3,136,1,0.12,"mechanisms,"
002762.png,DOC002,3,137,0,-0.12,such
002763.png,DOC002,3,138,0,-0.12,as
002764.png,DOC002,3,139,0,-0.12,Reed-Solomon
002765.png,DOC002,3,140,1,0.12,"coding,"
002766.png,DOC002,3,141,0,-0.12,combined
002767.png,DOC002,3,142,0,-0.12,deep
002768.png,DOC002,3,143,1,0.12,learning-based
002769.png,DOC002,3,144,0,-0.12,document
002770.png,DOC002,3,145,0,-0.12,dewarping
002771.png,DOC002,3,146,0,-0.12,and
002772.png,DOC002,3,147,0,-0.12,residual
002773.png,DOC002,3,148,0,-0.12,feature
002774.png,DOC002,3,149,0,-0.12,extraction
002775.png,DOC002,3,150,1,0.12,reliably
002776.png,DOC002,3,151,0,-0.12,recover
002777.png,DOC002,3,152,0,-0.12,the
002778.png,DOC002,3,153,0,-0.12,embedded
002779.png,DOC002,3,154,0,-0.12,cryptographic
002780.png,DOC002,3,155,1,0.12,QUESTION
002781.png,DOC002,3,156,0,-0.12,The
002782.png,DOC002,3,157,1,0.12,rapid
002783.png,DOC002,3,158,1,0.12,advancement
002784.png,DOC002,3,159,1,0.12,of
002785.png,DOC002,3,160,1,0.12,artificial
002786.png,DOC002,3,161,0,-0.12,intelligence
002787.png,DOC002,3,162,0,-0.12,and
002788.png,DOC002,3,163,0,-0.12,machine
002789.png,DOC002,3,164,0,-0.12,has
002790.png,DOC002,3,165,0,-0.12,fundamentally
002791.png,DOC002,3,166,0,-0.12,altered
002792.png,DOC002,3,167,0,-0.12,the
002793.png,DOC002,3,168,0,-0.12,landscape
002794.png,DOC002,3,169,0,-0.12,of
002795.png,DOC002,3,170,0,-0.12,modern
002796.png,DOC002,3,171,0,-0.12,computing.
002797.png,DOC002,3,172,0,-0.12,When
002798.png,DOC002,3,173,0,-0.12,scalable
002799.png,DOC002,3,174,0,-0.12,distributed
002800.png,DOC002,3,175,0,-0.12,"systems,"
002801.png,DOC002,3,176,1,0.12,engineers
002802.png,DOC002,3,177,1,0.12,must
002803.png,DOC002,3,178,0,-0.12,carefully
002804.png,DOC002,3,179,0,-0.12,consider
002805.png,DOC002,3,180,0,-0.12,the
002806.png,DOC002,3,181,0,-0.12,between
002807.png,DOC002,3,182,1,0.12,"latency,"
002808.png,DOC002,3,183,0,-0.12,"throughput,"
002809.png,DOC002,3,184,0,-0.12,and
002810.png,DOC002,3,185,0,-0.12,fault
002811.png,DOC002,3,186,0,-0.12,tolerance.
002812.png,DOC002,3,187,0,-0.12,In
002813.png,DOC002,3,188,0,-0.12,the
002814.png,DOC002,3,189,0,-0.12,context
002815.png,DOC002,3,190,0,-0.12,of
002816.png,DOC002,3,191,0,-0.12,"steganography,"
002817.png,DOC002,3,192,1,0.12,the
002818.png,DOC002,3,193,0,-0.12,primary
002819.png,DOC002,3,194,0,-0.12,challenge
002820.png,DOC002,3,195,0,-0.12,is
002821.png,DOC002,3,196,0,-0.12,overcoming
002822.png,DOC002,3,197,0,-0.12,the
002823.png,DOC002,3,198,1,0.12,physical
002824.png,DOC002,3,199,0,-0.12,channel
002825.png,DOC002,3,200,0,-0.12,introduced
002826.png,DOC002,3,201,1,0.12,by
002827.png,DOC002,3,202,0,-0.12,printers
002828.png,DOC002,3,203,0,-0.12,and
002829.png,DOC002,3,204,1,0.12,smartphone
002830.png,DOC002,3,205,0,-0.12,cameras.
002831.png,DOC002,3,206,0,-0.12,This
002832.png,DOC002,3,207,0,-0.12,requires
002833.png,DOC002,3,208,1,0.12,highly
002834.png,DOC002,3,209,0,-0.12,error
002835.png,DOC002,3,210,0,-0.12,correction
002836.png,DOC002,3,211,0,-0.12,"mechanisms,"
002837.png,DOC002,3,212,0,-0.12,such
002838.png,DOC002,3,213,0,-0.12,as
002839.png,DOC002,3,214,1,0.12,Reed-Solomon
002840.png,DOC002,3,215,0,-0.12,"coding,"
002841.png,DOC002,3,216,1,0.12,combined
002842.png,DOC002,3,217,0,-0.12,deep
002843.png,DOC002,3,218,1,0.12,learning-based
002844.png,DOC002,3,219,1,0.12,document
002845.png,DOC002,3,220,0,-0.12,dewarping
002846.png,DOC002,3,221,1,0.12,and
002847.png,DOC002,3,222,0,-0.12,residual
002848.png,DOC002,3,223,0,-0.12,feature
002849.png,DOC002,3,224,0,-0.12,extraction
002850.png,DOC002,3,225,0,-0.12,reliably
002851.png,DOC002,3,226,0,-0.12,recover
002852.png,DOC002,3,227,1,0.12,the
002853.png,DOC002,3,228,0,-0.12,embedded
002854.png,DOC002,3,229,1,0.12,cryptographic
002855.png,DOC002,3,230,1,0.12,QUESTION
002856.png,DOC002,3,231,0,-0.12,The
002857.png,DOC002,3,232,0,-0.12,rapid
002858.png,DOC002,3,233,0,-0.12,advancement
002859.png,DOC002,3,234,1,0.12,of
002860.png,DOC002,3,235,1,0.12,artificial
002861.png,DOC002,3,236,0,-0.12,intelligence
002862.png,DOC002,3,237,1,0.12,and
002863.png,DOC002,3,238,0,-0.12,machine
002864.png,DOC002,3,239,1,0.12,has
002865.png,DOC002,3,240,0,-0.12,fundamentally
002866.png,DOC002,3,241,1,0.12,altered
002867.png,DOC002,3,242,1,0.12,the
002868.png,DOC002,3,243,0,-0.12,landscape
002869.png,DOC002,3,244,0,-0.12,of
002870.png,DOC002,3,245,0,-0.12,modern
002871.png,DOC002,3,246,0,-0.12,computing.
002872.png,DOC002,3,247,1,0.12,When
002873.png,DOC002,3,248,0,-0.12,scalable
002874.png,DOC002,3,249,1,0.12,distributed
002875.png,DOC002,3,250,1,0.12,"systems,"
002876.png,DOC002,3,251,1,0.12,engineers
002877.png,DOC002,3,252,0,-0.12,must
002878.png,DOC002,3,253,0,-0.12,carefully
002879.png,DOC002,3,254,1,0.12,consider
002880.png,DOC002,3,255,1,0.12,the
002881.png,DOC002,3,256,1,0.12,between
002882.png,DOC002,3,257,0,-0.12,"latency,"
002883.png,DOC002,3,258,0,-0.12,"throughput,"
002884.png,DOC002,3,259,0,-0.12,and
002885.png,DOC002,3,260,0,-0.12,fault
002886.png,DOC002,3,261,0,-0.12,tolerance.
002887.png,DOC002,3,262,0,-0.12,In
002888.png,DOC002,3,263,0,-0.12,the
002889.png,DOC002,3,264,0,-0.12,context
002890.png,DOC002,3,265,1,0.12,of
002891.png,DOC002,3,266,0,-0.12,"steganography,"
002892.png,DOC002,3,267,0,-0.12,the
002893.png,DOC002,3,268,0,-0.12,primary
002894.png,DOC002,3,269,0,-0.12,challenge
002895.png,DOC002,3,270,0,-0.12,is
002896.png,DOC002,3,271,0,-0.12,overcoming
002897.png,DOC002,3,272,0,-0.12,the
002898.png,DOC002,3,273,0,-0.12,physical
002899.png,DOC002,3,274,0,-0.12,channel
002900.png,DOC002,3,275,0,-0.12,introduced
002901.png,DOC002,3,276,0,-0.12,by
002902.png,DOC002,3,277,0,-0.12,printers
002903.png,DOC002,3,278,0,-0.12,and
002904.png,DOC002,3,279,1,0.12,smartphone
002905.png,DOC002,3,280,0,-0.12,cameras.
002906.png,DOC002,3,281,1,0.12,This
002907.png,DOC002,3,282,0,-0.12,requires
002908.png,DOC002,3,283,0,-0.12,highly
002909.png,DOC002,3,284,0,-0.12,error
